,score,comment
2978,10.0, با اخلاق و باسواد هستن، به یاد گرفتن دانشجو اهمیت میدن. هر جلسه تکلیف میدن و برای جلسه بعد میخوان. کلاس داشتن باههاشونو پیشنهاد میکنم
2979,7.5, استاد خوبی هستن ولی متاسفانه  نمره دادنشون خیلی عجیب و بدون منطق هستش.
2980,1.3333333333333333, یه کلاس سه ساعته رو یک ربع درس میده،مجبور میکنه کتاب خودشو کلی پول بدیم بخریم،باهاش بر ندارید
2981,8.0, استاد خوش اخلاق و خوبی هستن ولی کلاس هاشون خیلی فعال نیست و اصلا سختگیر نیستن.
2982,8.166666666666666, بشدت روی حضور و غیاب حساسن برخورد خوب و صمیمانه ای دارن و فضای کلاس خشک نیست
2983,7.5, ایشان گرگی در پوستین بره هستند، سر کلاس میگه به همه نمره میدم و اخلاقش خوبه ولی اخر ترم برعکس میشه
2984,10.0, یکی‌از بهترین اساتید مکانیک
2985,6.5, يه مهلت ٧ تا ١٠ روز ميده براي نوشتن گزارش ها،و اگر گزارش ها رو به موقع و كامل تحويل بدين ميشه نمره خوبي ازشون گرفت
2986,7.5, اگر استاد دیگه ای نبود بردارید
2987,1.0, به هیچ وجه برندارین چون اصلا برگرو صحیح نمیکنه
2988,4.5, هر جلسه کویز و میانترم میگیرن  براشونم مهم نیس که چقد بلدی ولی حتی شده برگه خالی رو هم باید بفرستی  من فک میکردم ۱۰ میشم ولی بهم ۱۵ دادن
2989,9.0, یکی از اساتید خوب دانشگاه هستن ..تمرین میدن و حتما رو تمرینا مسلط باشید و براش بفرستید که تاثیرش خیلی زیاده
2990,5.333333333333333, استاده بدی نیست ولی خیلی خوب پاس نمیکنه و خیلی دییییییر نمره ها رو وارد میکنه
2991,10.0, خیلی استاد مهربون و با وجدانیه حتما باهاش بردارید پشیمون نمیشید
2992,5.0, مدام غر میزنند و بحث غیر درسی میکنند و وقت هدر میدن. ولی امتحان اسونه و با حاضر بودن سر کلاس نمره خوبی میشه گرفت
2993,3.1666666666666665, طول ترم خیلی اذیت می‌کنند و هر جلسه سر یچی اعصاب خورد میکنن. پایان ترمم از ۱۵ تا ۱۸ رندم نمره میدن به بچه ها
2994,9.0, استاد خوبیه سر کلاسا حضور داشته باشی خوبه
2995,9.5, استرس خالص
2996,10.0, خیلی استاد خوبیه توصیه میکنم حتما بردارید باهاشون.😍
2997,9.333333333333334, توصیه میکنم با این استاد کلاس برندارید چون یا نمره خیلی پایینی میگیرید و یا میفتید.
2998,1.1666666666666667, به هیچ وجه باهاشون برندارین ، واقعا تو وظیفه اشون کوتاهی میکنن و رسما هیچی یاد نمیدن و تازه ادعا هم دارن و بد حرف میزنن
2999,1.0, به زور میاد سر کلاس ۱ هفته درمیون میاد - درس درست نمیده نه منبعی داره نه چیزی -  دق میده ادمو تا نمره بده - حتی دلیل کم دادنشم نمیگه به ادم
3000,1.1666666666666667, اصلا استاد خوبی نیستن
3001,4.833333333333333, گروه واتساپی میزنن
3002,10.0, بسیار خوش اخلاق و باسواد هستن و کلاسشون واقعا جذابه.
3003,7.666666666666667, استاد خوبی‌ هستند.ولی‌ طول‌ ترم‌‌ کمی اذیت‌میکنه.برای امتحان‌اگه جزوه روبخونیدو سرکلاس فعال باشید نمره خوبی میگیرید.
3004,10.0, استاد بسیار خوب و با سوادی هستند.خیلی خوب و کامل درس رو توضیح میدن.به شدت توصیه میشه باهاشون کلاس بردارید.
3005,1.1666666666666667, کلا بسیار بد نمره میدن اصلا زحماتتون به چشمشون نمیاد
3006,1.5," برداشتن درس بااین استاد بزرگترین اشتباه زندگیتونه , این حرف همه دانشجوهایی هست که بااین استاد کلاس داشتن ."
3007,10.0," عااالی و بااخلاق , بی شک بهترین استاد فیزیک هستن ایشون ."
3008,1.1666666666666667, بی انصافترینه.من برنامه نویسم با کلی فعالیت اخر به برگه پر نمره2 داد گفتم چرا؟ با رفتار زشت که اصلا در شأن یه انسان نیست پاسخ داد بر ندارین
3009,1.1666666666666667, اصلا با دانشجو خوب برخورد نميكنند-به سخت ترين شكل ممكن امتحان ميگيرند-به سختي دانشجو را قبول ميكنند
3010,5.0, در نمره دادن با دانشجو خيلي راه مي آيد
3011,3.6666666666666665, نمونه سوال براي امتحان ميدهند و از همونا سوال مطرح ميكنند
3012,1.0, دانشجوی درس خون و غیر درس خون در یک سطح هستند سر کلاسش، به کسایی که درس میخونن نمره کم میده
3013,4.833333333333333, ایشون اصلا سر کلاس تدریس ندارن و دانشجوها تنها باید یک پروژه ارائه بدن
3014,1.6666666666666667, اخلاق نداره اَ رومتن اشتبا میخونه برا پرسش میکروفون باز میکنه هر ی رب صدات میزنه دیر ج بدی غایب حاجی اگ میخوای اجدادت جلو چشت بیان باش بردا
3015,2.0, جوری با شما برخورد می‌کنه انگار فرانسه زبان مادری‌تونه
3016,5.333333333333333, نهاد + حضور و غیاب + کمی سختگیر برای یک درس عمومی
3017,5.333333333333333, استاد بد اعصاب در عین حال باسوادی هستن ولی نمره دادنش زور داره اصلا باهاش بر ندارید
3018,10.0, هرچی ارایه دادن رو هوابزنید.خیلی ساده دل و مهربونه.نمره عااالی میده به بچه ها.کمتر از ۱۹ به بچه های کلاس ما نداد
3019,3.0, بسیاری از‌سر فصل ها تدریس نشد ولی در آزمون ازشون سوال داده بودن 
3020,8.833333333333334, برگه های امتحانو چک نمیکنه یا یه تعدادی رو چک میکنه
3021,8.833333333333334, باسواد و تعامل بالا با دانشجو ها/برای امتحانم سوالارو داد
3022,8.0, ایشون 5جلسه نهاد میدن و امتحانشونم تستی بود واسون
3023,1.0, ۱۲ نمره شامل حضور و پرسش کلاسی هست،با وجود حضور در تمام جلسات و پاسخگویی به تمام سوالات و عااااالی دادن امتحان ترم،بهم داده ۱۰
3024,9.0, باید گروه ۳ نفره بشین و موضوع میدن برا تحقیق یه فایل PDF با توجه به موضوع درست کنین و سرکلاس ارائه بدین ۳ نمره داره و برا پایان ترم میذاره
3025,1.1666666666666667, اگه آرامشتون مهمه براتون با این استاد برندارید
3026,9.166666666666666, خیلی استاد خوبی هستن 
3027,3.3333333333333335, خیلی سخت امتحان میگیرن ۲۵ صدم نمره نمیدن  حتی اگه مجبور بودید باهاش بر ندارید
3028,3.3333333333333335, با این استاد تا اونجایی که میتونید برندارید
3029,7.166666666666667, حین تدریس خیلی مثال میزنن و از موضوع اصلی دور میشن. برای درس های تحلیلی خوبه ولی برای بقیه دروس، شاید گیج کننده باشه. ولی خوب نمره میدن.
3030,10.0, اگر سر کلاس ایشون فعالیت داشته باشید نمره بالایی خواهید گرفت هم در آزمون شفاهی هم در آزمون کتبی 
3031,4.833333333333333, استاد خوبی نیست  نمره ای که میگیرید و حقتونه بهتون نمیده خیلی کمتر از چیزی که فکر میکنین میشین این ترم به بیشتریا ۱۱/۱۲ داد  و خیلیا افتادن
